participant,trial,task,sentence,total_keyword,count_correct,prompt,answer_secondarytask,response_secondarytask,correctness,rt
8420557,37,visual,EXP_43_PDM9.mp3,3,3,giraffe,Yes,Yes,1,232.4
8420557,38,visual,EXP_59_PDM9.mp3,5,4,tortoise,No,No,1,189.6999999
8420557,39,visual,EXP_44_PDM9.mp3,4,4,guitar,Yes,Yes,1,238.9000001
8420557,40,visual,EXP_40_PDM9.mp3,4,3,motorbike,Yes,Yes,1,214.8
8420562,1,visual,EXP_38_PDM9.mp3,5,2,jellyfish,Yes,Yes,1,992.4
8420562,2,visual,EXP_04_PDM9.mp3,4,3,hamster,Yes,Yes,1,670.9
8420562,3,visual,EXP_20_PDM9.mp3,4,2,lipstick,No,No,1,538.1
8420562,4,visual,EXP_79_PDM9.mp3,3,3,woodpecker,Yes,Yes,1,681.8
8420562,5,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,444.8
8420562,6,visual,EXP_12_PDM9.mp3,4,2,boiler,Yes,Yes,1,1613.3
8420562,7,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,519.9
8420562,8,visual,EXP_77_PDM9.mp3,3,3,antelope,Yes,Yes,1,512.1
8420562,9,visual,EXP_26_PDM9.mp3,3,3,hedgehog,No,No,1,451.4
8420562,10,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,No,0,1026.2
8420562,11,visual,EXP_56_PDM9.mp3,4,3,penguin,Yes,Yes,1,889.5
8420562,12,visual,EXP_67_PDM9.mp3,3,1,slipper,No,No,1,395.7
8420562,13,visual,EXP_80_PDM9.mp3,4,3,leopard,No,No,1,645.1
8420562,14,visual,EXP_43_PDM9.mp3,3,2,giraffe,Yes,Yes,1,471.1
8420562,15,visual,EXP_55_PDM9.mp3,5,0,scissors,Yes,Yes,1,612.4
8420562,16,visual,EXP_32_PDM9.mp3,5,2,computer,No,No,1,1005.8
8420562,17,visual,EXP_40_PDM9.mp3,4,1,motorbike,Yes,Yes,1,841.8
8420562,18,visual,EXP_61_PDM9.mp3,3,3,rhino,No,Yes,0,839.2
8420562,19,visual,EXP_72_PDM9.mp3,5,4,kangaroo,Yes,Yes,1,779.6
8420562,20,visual,EXP_73_PDM9.mp3,3,3,lighthouse,No,No,1,413.7
8420562,21,visual,EXP_17_PDM9.mp3,4,0,container,Yes,Yes,1,394.6
8420562,22,visual,EXP_59_PDM9.mp3,5,4,tortoise,No,No,1,834.3
8420562,23,visual,EXP_58_PDM9.mp3,3,3,pyjamas,Yes,Yes,1,600.3
8420562,24,visual,EXP_48_PDM9.mp3,4,3,detector,No,No,1,545.4
8420562,25,visual,EXP_19_PDM9.mp3,3,0,mosquito,No,No,1,602.6
8420562,26,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,439.5
8420562,27,visual,EXP_41_PDM9.mp3,4,1,chimpanzee,No,Yes,0,438.1
8420562,28,visual,EXP_63_PDM9.mp3,5,4,ladybird,No,Yes,0,1174
8420562,29,visual,EXP_66_PDM9.mp3,4,0,octopus,Yes,Yes,1,365.8
8420562,30,visual,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,375.5
8420562,31,visual,EXP_49_PDM9.mp3,4,3,statue,Yes,No,0,1081.3
8420562,32,visual,EXP_23_PDM9.mp3,4,2,cupboard,Yes,Yes,1,452.5
8420562,33,visual,EXP_65_PDM9.mp3,4,4,dragonfly,No,No,1,363.7
8420562,34,visual,EXP_76_PDM9.mp3,5,0,headphones,No,No,1,476.5
8420562,35,visual,EXP_44_PDM9.mp3,4,4,guitar,Yes,Yes,1,544.7
8420562,36,visual,EXP_27_PDM9.mp3,3,3,microphone,No,Yes,0,403.5
8420562,37,visual,EXP_54_PDM9.mp3,3,2,reindeer,No,Yes,0,909
8420562,38,visual,EXP_60_PDM9.mp3,3,0,sunglasses,Yes,Yes,1,426.4
8420562,39,visual,EXP_24_PDM9.mp3,3,1,turbine,No,No,1,518.8
8420562,40,visual,EXP_37_PDM9.mp3,5,0,cockerel,No,No,1,459.4
8420581,1,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,1604.1
8420581,2,visual,EXP_20_PDM9.mp3,4,1,lipstick,No,Yes,0,1348.1
8420581,3,visual,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,1266.8
8420581,4,visual,EXP_76_PDM9.mp3,5,2,headphones,No,No,1,1236
8420581,5,visual,EXP_52_PDM9.mp3,4,0,camera,No,timeout,0,3002.93
8420581,6,visual,EXP_32_PDM9.mp3,5,2,computer,No,No,1,1190
8420581,7,visual,EXP_72_PDM9.mp3,5,0,kangaroo,Yes,No,0,700.3
8420581,8,visual,EXP_48_PDM9.mp3,4,2,detector,No,No,1,851.8
8420581,9,visual,EXP_56_PDM9.mp3,4,3,penguin,Yes,No,0,486.9000001
8420581,10,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,771.2
8420581,11,visual,EXP_55_PDM9.mp3,5,3,scissors,Yes,Yes,1,494
8420581,12,visual,EXP_38_PDM9.mp3,5,0,jellyfish,Yes,Yes,1,940.7
8420581,13,visual,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,599.3
8420581,14,visual,EXP_49_PDM9.mp3,4,3,statue,Yes,Yes,1,550.6000001
8420581,15,visual,EXP_58_PDM9.mp3,3,0,pyjamas,Yes,No,0,493.8
8420581,16,visual,EXP_12_PDM9.mp3,4,1,boiler,Yes,Yes,1,822.8999999
8420581,17,visual,EXP_73_PDM9.mp3,3,0,lighthouse,No,No,1,921.4000001
8420581,18,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,632
8420581,19,visual,EXP_67_PDM9.mp3,3,1,slipper,No,No,1,615.8000002
8420581,20,visual,EXP_61_PDM9.mp3,3,2,rhino,No,No,1,548.0999999
8420581,21,visual,EXP_05_PDM9.mp3,3,2,basketball,No,No,1,469.3000002
8420581,22,visual,EXP_27_PDM9.mp3,3,0,microphone,No,No,1,443.3
8420581,23,visual,EXP_43_PDM9.mp3,3,3,giraffe,Yes,Yes,1,524.3
8420581,24,visual,EXP_24_PDM9.mp3,3,2,turbine,No,No,1,544.5999999
8420581,25,visual,EXP_66_PDM9.mp3,4,0,octopus,Yes,No,0,457.8
8420581,26,visual,EXP_14_PDM9.mp3,4,1,lizard,Yes,No,0,438.5
8420581,27,visual,EXP_65_PDM9.mp3,4,0,dragonfly,No,No,1,605.8999999
8420581,28,visual,EXP_63_PDM9.mp3,5,5,ladybird,No,No,1,397.1000001
8420581,29,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,504.3
8420581,30,visual,EXP_60_PDM9.mp3,3,2,sunglasses,Yes,No,0,412.5
8420581,31,visual,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,583
8420581,32,visual,EXP_17_PDM9.mp3,4,2,container,Yes,Yes,1,572.3
8420581,33,visual,EXP_78_PDM9.mp3,4,2,trampoline,Yes,Yes,1,599.8999999
8420581,34,visual,EXP_77_PDM9.mp3,3,1,antelope,Yes,No,0,2419.9
8420581,35,visual,EXP_59_PDM9.mp3,5,2,tortoise,No,No,1,566.8000002
8420581,36,visual,EXP_80_PDM9.mp3,4,4,leopard,No,No,1,793.3999999
8420581,37,visual,EXP_19_PDM9.mp3,3,1,mosquito,No,No,1,1555.9
8420581,38,visual,EXP_79_PDM9.mp3,3,3,woodpecker,Yes,Yes,1,361.5
8420581,39,visual,EXP_44_PDM9.mp3,4,3,guitar,Yes,Yes,1,540.9000001
8420581,40,visual,EXP_40_PDM9.mp3,4,2,motorbike,Yes,Yes,1,910.8999999
8420605,1,visual,EXP_48_PDM9.mp3,4,2,detector,No,No,1,1233.7
8420605,2,visual,EXP_18_PDM9.mp3,4,4,dolphin,Yes,Yes,1,515.9
8420605,3,visual,EXP_80_PDM9.mp3,4,3,leopard,No,No,1,567.5
8420605,4,visual,EXP_65_PDM9.mp3,4,2,dragonfly,No,No,1,2165.2
8420605,5,visual,EXP_19_PDM9.mp3,3,1,mosquito,No,No,1,1266.7
8420605,6,visual,EXP_76_PDM9.mp3,5,3,headphones,No,No,1,999
8420605,7,visual,EXP_17_PDM9.mp3,4,3,container,Yes,No,0,1732.4
8420605,8,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,498.8
8420605,9,visual,EXP_77_PDM9.mp3,3,2,antelope,Yes,Yes,1,515.8
8420605,10,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,501
8420605,11,visual,EXP_24_PDM9.mp3,3,2,turbine,No,No,1,582.1
8420605,12,visual,EXP_43_PDM9.mp3,3,3,giraffe,Yes,Yes,1,515.5
8420605,13,visual,EXP_73_PDM9.mp3,3,3,lighthouse,No,No,1,518.1
8420605,14,visual,EXP_49_PDM9.mp3,4,4,statue,Yes,Yes,1,632.6
8420605,15,visual,EXP_58_PDM9.mp3,3,3,pyjamas,Yes,Yes,1,801
8420605,16,visual,EXP_59_PDM9.mp3,5,4,tortoise,No,No,1,1350.1
8420605,17,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,500.8
8420605,18,visual,EXP_54_PDM9.mp3,3,3,reindeer,No,No,1,484.6
8420605,19,visual,EXP_60_PDM9.mp3,3,2,sunglasses,Yes,Yes,1,649.4
8420605,20,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,1433.1
8420605,21,visual,EXP_63_PDM9.mp3,5,4,ladybird,No,No,1,583.6
8420605,22,visual,EXP_27_PDM9.mp3,3,3,microphone,No,No,1,464.7
8420605,23,visual,EXP_23_PDM9.mp3,4,3,cupboard,Yes,Yes,1,499.5
8420605,24,visual,EXP_44_PDM9.mp3,4,3,guitar,Yes,Yes,1,449.5
8420605,25,visual,EXP_40_PDM9.mp3,4,2,motorbike,Yes,Yes,1,515.9
8420605,26,visual,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,498.4
8420605,27,visual,EXP_72_PDM9.mp3,5,4,kangaroo,Yes,Yes,1,549.7
8420605,28,visual,EXP_32_PDM9.mp3,5,2,computer,No,No,1,667.7
8420605,29,visual,EXP_66_PDM9.mp3,4,4,octopus,Yes,Yes,1,466.5
8420605,30,visual,EXP_20_PDM9.mp3,4,1,lipstick,No,No,1,832.6
8420605,31,visual,EXP_56_PDM9.mp3,4,0,penguin,Yes,Yes,1,1101.9
8420605,32,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,399.6
8420605,33,visual,EXP_61_PDM9.mp3,3,3,rhino,No,No,1,499.4
8420605,34,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,1089.3
8420605,35,visual,EXP_67_PDM9.mp3,3,2,slipper,No,No,1,586
8420605,36,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,465.6
8420605,37,visual,EXP_79_PDM9.mp3,3,3,woodpecker,Yes,Yes,1,632.7
8420605,38,visual,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,465.8
8420605,39,visual,EXP_38_PDM9.mp3,5,3,jellyfish,Yes,Yes,1,498.1
8420605,40,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,698.2
8420638,1,visual,EXP_61_PDM9.mp3,3,2,rhino,No,Yes,0,1461.6
8420638,2,visual,EXP_12_PDM9.mp3,4,1,boiler,Yes,No,0,1288.5
8420638,3,visual,EXP_55_PDM9.mp3,5,2,scissors,Yes,No,0,2145.1
8420638,4,visual,EXP_59_PDM9.mp3,5,0,tortoise,No,No,1,685.7
8420638,5,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,969.5
8420638,6,visual,EXP_18_PDM9.mp3,4,4,dolphin,Yes,No,0,781.4
8420638,7,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,812.5
8420638,8,visual,EXP_43_PDM9.mp3,3,2,giraffe,Yes,No,0,937.9
8420638,9,visual,EXP_27_PDM9.mp3,3,2,microphone,No,No,1,547.7
8420638,10,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,521.1
8420638,11,visual,EXP_60_PDM9.mp3,3,1,sunglasses,Yes,No,0,646.4
8420638,12,visual,EXP_38_PDM9.mp3,5,1,jellyfish,Yes,No,0,539.5
8420638,13,visual,EXP_54_PDM9.mp3,3,2,reindeer,No,No,1,590
8420638,14,visual,EXP_67_PDM9.mp3,3,1,slipper,No,No,1,433
8420638,15,visual,EXP_56_PDM9.mp3,4,4,penguin,Yes,No,0,421
8420638,16,visual,EXP_48_PDM9.mp3,4,2,detector,No,No,1,455.2
8420638,17,visual,EXP_49_PDM9.mp3,4,3,statue,Yes,No,0,353.6
8420638,18,visual,EXP_72_PDM9.mp3,5,2,kangaroo,Yes,No,0,509.1
8420638,19,visual,EXP_14_PDM9.mp3,4,2,lizard,Yes,No,0,481.7
8420638,20,visual,EXP_76_PDM9.mp3,5,2,headphones,No,No,1,524.5
8420638,21,visual,EXP_65_PDM9.mp3,4,1,dragonfly,No,No,1,365.6
8420638,22,visual,EXP_73_PDM9.mp3,3,2,lighthouse,No,No,1,605.5
8420638,23,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,525.2
8420638,24,visual,EXP_79_PDM9.mp3,3,3,woodpecker,Yes,No,0,489
8420638,25,visual,EXP_58_PDM9.mp3,3,1,pyjamas,Yes,No,0,867.8
8420638,26,visual,EXP_66_PDM9.mp3,4,2,octopus,Yes,No,0,599.5
8420638,27,visual,EXP_20_PDM9.mp3,4,2,lipstick,No,No,1,422.2
8420638,28,visual,EXP_24_PDM9.mp3,3,2,turbine,No,No,1,434.2
8420638,29,visual,EXP_77_PDM9.mp3,3,3,antelope,Yes,No,0,1085.1
8420638,30,visual,EXP_32_PDM9.mp3,5,3,computer,No,No,1,572.7
8420638,31,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,360.6
8420638,32,visual,EXP_19_PDM9.mp3,3,2,mosquito,No,No,1,424.3
8420638,33,visual,EXP_63_PDM9.mp3,5,3,ladybird,No,No,1,345.2
8420638,34,visual,EXP_44_PDM9.mp3,4,4,guitar,Yes,Yes,1,361.1
8420638,35,visual,EXP_23_PDM9.mp3,4,3,cupboard,Yes,No,0,370.2
8420638,36,visual,EXP_80_PDM9.mp3,4,4,leopard,No,No,1,441.4
8420638,37,visual,EXP_78_PDM9.mp3,4,2,trampoline,Yes,No,0,594.4
8420638,38,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,348.5
8420638,39,visual,EXP_17_PDM9.mp3,4,2,container,Yes,Yes,1,352.5
8420638,40,visual,EXP_40_PDM9.mp3,4,0,motorbike,Yes,No,0,984.6
8420705,1,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,1108.8
8420705,2,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,997.6
8420705,3,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,799.4
8420705,4,visual,EXP_73_PDM9.mp3,3,3,lighthouse,No,No,1,1018.6
8420705,5,visual,EXP_24_PDM9.mp3,3,1,turbine,No,No,1,1108
8420705,6,visual,EXP_61_PDM9.mp3,3,3,rhino,No,No,1,489.9
8420705,7,visual,EXP_55_PDM9.mp3,5,2,scissors,Yes,Yes,1,885.6
8420705,8,visual,EXP_19_PDM9.mp3,3,3,mosquito,No,No,1,1024
8420705,9,visual,EXP_60_PDM9.mp3,3,3,sunglasses,Yes,Yes,1,1072.9
8420705,10,visual,EXP_56_PDM9.mp3,4,4,penguin,Yes,Yes,1,559.7
8420705,11,visual,EXP_58_PDM9.mp3,3,3,pyjamas,Yes,Yes,1,955.2
8420705,12,visual,EXP_59_PDM9.mp3,5,3,tortoise,No,No,1,676.8
8420705,13,visual,EXP_78_PDM9.mp3,4,4,trampoline,Yes,Yes,1,873.4
8420705,14,visual,EXP_43_PDM9.mp3,3,3,giraffe,Yes,Yes,1,757.6
8420705,15,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,1194.6
8420705,16,visual,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,723
8420705,17,visual,EXP_66_PDM9.mp3,4,4,octopus,Yes,Yes,1,505.5
8420705,18,visual,EXP_38_PDM9.mp3,5,1,jellyfish,Yes,Yes,1,859.7
8420705,19,visual,EXP_65_PDM9.mp3,4,3,dragonfly,No,No,1,738.7
8420705,20,visual,EXP_67_PDM9.mp3,3,2,slipper,No,No,1,875.6
8420705,21,visual,EXP_26_PDM9.mp3,3,2,hedgehog,No,No,1,722.6
8420705,22,visual,EXP_41_PDM9.mp3,4,2,chimpanzee,No,No,1,910.3
8420705,23,visual,EXP_32_PDM9.mp3,5,4,computer,No,No,1,1008.8
8420705,24,visual,EXP_20_PDM9.mp3,4,2,lipstick,No,No,1,523.1
8420705,25,visual,EXP_63_PDM9.mp3,5,5,ladybird,No,No,1,1041.6
8420705,26,visual,EXP_77_PDM9.mp3,3,3,antelope,Yes,Yes,1,1463.5
8420705,27,visual,EXP_49_PDM9.mp3,4,4,statue,Yes,Yes,1,773.9
8420705,28,visual,EXP_72_PDM9.mp3,5,4,kangaroo,Yes,Yes,1,406.6
8420705,29,visual,EXP_44_PDM9.mp3,4,4,guitar,Yes,Yes,1,1460.4
8420705,30,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,1141.6
8420705,31,visual,EXP_79_PDM9.mp3,3,3,woodpecker,Yes,Yes,1,759.1
8420705,32,visual,EXP_12_PDM9.mp3,4,2,boiler,Yes,Yes,1,974.4
8420705,33,visual,EXP_23_PDM9.mp3,4,2,cupboard,Yes,Yes,1,659.7
8420705,34,visual,EXP_80_PDM9.mp3,4,4,leopard,No,No,1,773.4
8420705,35,visual,EXP_17_PDM9.mp3,4,4,container,Yes,Yes,1,395.2
8420705,36,visual,EXP_27_PDM9.mp3,3,3,microphone,No,Yes,0,940.7
8420705,37,visual,EXP_76_PDM9.mp3,5,4,headphones,No,No,1,559.9
8420705,38,visual,EXP_40_PDM9.mp3,4,4,motorbike,Yes,Yes,1,559.3
8420705,39,visual,EXP_48_PDM9.mp3,4,3,detector,No,No,1,889.6
8420705,40,visual,EXP_54_PDM9.mp3,3,1,reindeer,No,No,1,527.4
8420755,1,visual,EXP_38_PDM9.mp3,5,1,jellyfish,Yes,timeout,0,3000.101
8420755,2,visual,EXP_76_PDM9.mp3,5,2,headphones,No,No,1,1090.1
8420755,3,visual,EXP_44_PDM9.mp3,4,3,guitar,Yes,Yes,1,559.2
8420755,4,visual,EXP_73_PDM9.mp3,3,3,lighthouse,No,No,1,1373.3
8420755,5,visual,EXP_20_PDM9.mp3,4,0,lipstick,No,No,1,797.2
8420755,6,visual,EXP_54_PDM9.mp3,3,0,reindeer,No,No,1,2222.2
8420755,7,visual,EXP_12_PDM9.mp3,4,3,boiler,Yes,Yes,1,786.6
8420755,8,visual,EXP_19_PDM9.mp3,3,1,mosquito,No,No,1,768.9
8420755,9,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,618.1
8420755,10,visual,EXP_17_PDM9.mp3,4,4,container,Yes,No,0,1348.3
8420755,11,visual,EXP_61_PDM9.mp3,3,3,rhino,No,No,1,702.8
8420755,12,visual,EXP_65_PDM9.mp3,4,0,dragonfly,No,No,1,701.9
8420755,13,visual,EXP_32_PDM9.mp3,5,1,computer,No,No,1,994.6
8420755,14,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,1056
8420755,15,visual,EXP_24_PDM9.mp3,3,2,turbine,No,No,1,730.1
8420755,16,visual,EXP_78_PDM9.mp3,4,4,trampoline,Yes,Yes,1,1862.5
8420755,17,visual,EXP_43_PDM9.mp3,3,2,giraffe,Yes,Yes,1,619.5
8420755,18,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,457.4
8420755,19,visual,EXP_66_PDM9.mp3,4,3,octopus,Yes,Yes,1,711.4
8420755,20,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,842.1
8420755,21,visual,EXP_58_PDM9.mp3,3,1,pyjamas,Yes,Yes,1,2280
8420755,22,visual,EXP_27_PDM9.mp3,3,3,microphone,No,No,1,467.1
8420755,23,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,767.4
8420755,24,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,611.6
8420755,25,visual,EXP_59_PDM9.mp3,5,4,tortoise,No,No,1,720.2
8420755,26,visual,EXP_67_PDM9.mp3,3,1,slipper,No,No,1,848
8420755,27,visual,EXP_40_PDM9.mp3,4,3,motorbike,Yes,Yes,1,547.1
8420755,28,visual,EXP_63_PDM9.mp3,5,5,ladybird,No,No,1,708.7
8420755,29,visual,EXP_72_PDM9.mp3,5,1,kangaroo,Yes,Yes,1,741.7
8420755,30,visual,EXP_60_PDM9.mp3,3,2,sunglasses,Yes,Yes,1,617.5
8420755,31,visual,EXP_18_PDM9.mp3,4,3,dolphin,Yes,Yes,1,851.9
8420755,32,visual,EXP_56_PDM9.mp3,4,3,penguin,Yes,Yes,1,715.1
8420755,33,visual,EXP_26_PDM9.mp3,3,3,hedgehog,No,No,1,644.3
8420755,34,visual,EXP_77_PDM9.mp3,3,3,antelope,Yes,Yes,1,655.6
8420755,35,visual,EXP_48_PDM9.mp3,4,1,detector,No,No,1,996.5
8420755,36,visual,EXP_49_PDM9.mp3,4,4,statue,Yes,No,0,513.2
8420755,37,visual,EXP_80_PDM9.mp3,4,3,leopard,No,No,1,444.2
8420755,38,visual,EXP_79_PDM9.mp3,3,1,woodpecker,Yes,Yes,1,1063.7
8420755,39,visual,EXP_55_PDM9.mp3,5,3,scissors,Yes,Yes,1,474.2
8420755,40,visual,EXP_23_PDM9.mp3,4,2,cupboard,Yes,Yes,1,956.8
8420851,1,visual,EXP_63_PDM9.mp3,5,5,ladybird,No,No,1,868.3000002
8420851,2,visual,EXP_37_PDM9.mp3,5,3,cockerel,No,Yes,0,1661.6
8420851,3,visual,EXP_49_PDM9.mp3,4,4,statue,Yes,Yes,1,938
8420851,4,visual,EXP_59_PDM9.mp3,5,4,tortoise,No,No,1,647.9000001
8420851,5,visual,EXP_40_PDM9.mp3,4,1,motorbike,Yes,Yes,1,954.4000001
8420851,6,visual,EXP_66_PDM9.mp3,4,1,octopus,Yes,Yes,1,782.3
8420851,7,visual,EXP_43_PDM9.mp3,3,3,giraffe,Yes,Yes,1,788
8420851,8,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,578
8420851,9,visual,EXP_26_PDM9.mp3,3,3,hedgehog,No,No,1,531.5
8420851,10,visual,EXP_76_PDM9.mp3,5,2,headphones,No,No,1,1119
8420851,11,visual,EXP_17_PDM9.mp3,4,4,container,Yes,Yes,1,804.3
8420851,12,visual,EXP_54_PDM9.mp3,3,0,reindeer,No,No,1,2213.2
8420851,13,visual,EXP_67_PDM9.mp3,3,1,slipper,No,No,1,610.8
8420851,14,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,391.5999999
8420851,15,visual,EXP_19_PDM9.mp3,3,2,mosquito,No,Yes,0,636.9000001
8420851,16,visual,EXP_80_PDM9.mp3,4,1,leopard,No,No,1,472.3
8420851,17,visual,EXP_58_PDM9.mp3,3,3,pyjamas,Yes,No,0,803.5999999
8420851,18,visual,EXP_27_PDM9.mp3,3,1,microphone,No,Yes,0,504.2
8420851,19,visual,EXP_56_PDM9.mp3,4,4,penguin,Yes,Yes,1,468
8420851,20,visual,EXP_20_PDM9.mp3,4,1,lipstick,No,No,1,401.2
8420851,21,visual,EXP_79_PDM9.mp3,3,2,woodpecker,Yes,Yes,1,496
8420851,22,visual,EXP_52_PDM9.mp3,4,0,camera,No,No,1,1322.1
8420851,23,visual,EXP_60_PDM9.mp3,3,1,sunglasses,Yes,Yes,1,1157.6
8420851,24,visual,EXP_44_PDM9.mp3,4,3,guitar,Yes,Yes,1,618.8
8420851,25,visual,EXP_65_PDM9.mp3,4,1,dragonfly,No,No,1,464.8000002
8420851,26,visual,EXP_55_PDM9.mp3,5,4,scissors,Yes,Yes,1,494.8
8420851,27,visual,EXP_38_PDM9.mp3,5,1,jellyfish,Yes,Yes,1,647.7
8420851,28,visual,EXP_24_PDM9.mp3,3,2,turbine,No,No,1,1209.1
8420851,29,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,450.2
8420851,30,visual,EXP_05_PDM9.mp3,3,2,basketball,No,No,1,734.3
8420851,31,visual,EXP_72_PDM9.mp3,5,1,kangaroo,Yes,Yes,1,603.2
8420851,32,visual,EXP_48_PDM9.mp3,4,3,detector,No,No,1,632
8420851,33,visual,EXP_77_PDM9.mp3,3,1,antelope,Yes,Yes,1,532.3
8420851,34,visual,EXP_12_PDM9.mp3,4,2,boiler,Yes,Yes,1,532.8000002
8420851,35,visual,EXP_73_PDM9.mp3,3,3,lighthouse,No,No,1,439.1999998
8420851,36,visual,EXP_18_PDM9.mp3,4,4,dolphin,Yes,Yes,1,532.8999999
8420851,37,visual,EXP_61_PDM9.mp3,3,3,rhino,No,No,1,409.3999999
8420851,38,visual,EXP_78_PDM9.mp3,4,3,trampoline,Yes,Yes,1,374.9000001
8420851,39,visual,EXP_23_PDM9.mp3,4,1,cupboard,Yes,Yes,1,318.7
8420851,40,visual,EXP_32_PDM9.mp3,5,1,computer,No,No,1,541
8420898,1,visual,EXP_58_PDM9.mp3,3,3,pyjamas,Yes,Yes,1,934.2
8420898,2,visual,EXP_23_PDM9.mp3,4,4,cupboard,Yes,Yes,1,735.2
8420898,3,visual,EXP_67_PDM9.mp3,3,2,slipper,No,No,1,990
8420898,4,visual,EXP_80_PDM9.mp3,4,4,leopard,No,No,1,601.5
8420898,5,visual,EXP_05_PDM9.mp3,3,3,basketball,No,No,1,540.1
8420898,6,visual,EXP_56_PDM9.mp3,4,4,penguin,Yes,Yes,1,465.8
8420898,7,visual,EXP_17_PDM9.mp3,4,4,container,Yes,Yes,1,493.9
8420898,8,visual,EXP_76_PDM9.mp3,5,3,headphones,No,No,1,512
8420898,9,visual,EXP_54_PDM9.mp3,3,3,reindeer,No,No,1,441
8420898,10,visual,EXP_72_PDM9.mp3,5,5,kangaroo,Yes,Yes,1,365.5
8420898,11,visual,EXP_24_PDM9.mp3,3,1,turbine,No,No,1,701.4
8420898,12,visual,EXP_37_PDM9.mp3,5,2,cockerel,No,No,1,484
8420898,13,visual,EXP_60_PDM9.mp3,3,3,sunglasses,Yes,Yes,1,486.1
8420898,14,visual,EXP_04_PDM9.mp3,4,4,hamster,Yes,Yes,1,522.4
8420898,15,visual,EXP_32_PDM9.mp3,5,4,computer,No,No,1,510.4
8420898,16,visual,EXP_40_PDM9.mp3,4,4,motorbike,Yes,Yes,1,357.8
8420898,17,visual,EXP_41_PDM9.mp3,4,0,chimpanzee,No,No,1,564.3
8420898,18,visual,EXP_26_PDM9.mp3,3,3,hedgehog,No,No,1,544.4
8420898,19,visual,EXP_52_PDM9.mp3,4,2,camera,No,No,1,455.2
8420898,20,visual,EXP_66_PDM9.mp3,4,4,octopus,Yes,Yes,1,465.5
8420898,21,visual,EXP_14_PDM9.mp3,4,3,lizard,Yes,Yes,1,526
8420898,22,visual,EXP_43_PDM9.mp3,3,2,giraffe,Yes,Yes,1,602.3
8420898,23,visual,EXP_18_PDM9.mp3,4,4,dolphin,Yes,Yes,1,317
8420898,24,visual,EXP_38_PDM9.mp3,5,1,jellyfish,Yes,Yes,1,357.9
8420898,25,visual,EXP_63_PDM9.mp3,5,5,ladybird,No,No,1,452.6
8420898,26,visual,EXP_44_PDM9.mp3,4,4,guitar,Yes,Yes,1,400
8420898,27,visual,EXP_59_PDM9.mp3,5,3,tortoise,No,No,1,449.3
8420898,28,visual,EXP_61_PDM9.mp3,3,3,rhino,No,No,1,352
